guid/image	labels	scores	boxes
/rob535-fall2021-final-project-data//est/	[2, 27, 27, 84, 84]	[0.31578052043914795, 0.09712791442871094, 0.08809474110603333, 0.08199891448020935, 0.07943657040596008]	[[0.4364408850669861, 0.952941358089447, 0.6173499226570129, 0.9971213936805725], [0.1309628188610077, 0.0, 0.31060707569122314, 0.22588464617729187], [0.1408485770225525, 0.015808463096618652, 0.38381922245025635, 0.2930646538734436], [0.22367244958877563, 0.5902741551399231, 0.26558634638786316, 0.6147746443748474], [0.2062235325574875, 0.4744967222213745, 0.2751731872558594, 0.502602756023407]]
/rob535-fall2021-final-project-data//est/	[2, 2, 27, 2, 27]	[0.7032229900360107, 0.46035346388816833, 0.0726761519908905, 0.07000496983528137, 0.06908285617828369]	[[0.5396941900253296, 0.09499601274728775, 0.5728746652603149, 0.13958093523979187], [0.5479635000228882, 0.08336982131004333, 0.5788255929946899, 0.11399906873703003], [0.29772600531578064, 0.0, 0.4011789858341217, 0.09959545731544495], [0.5412246584892273, 0.18411114811897278, 0.5627211928367615, 0.21167829632759094], [0.34462499618530273, 0.006551321595907211, 0.45169442892074585, 0.08390189707279205]]
/rob535-fall2021-final-project-data//est/	[84, 10, 2, 2, 2]	[0.14533814787864685, 0.12576857209205627, 0.08019092679023743, 0.07380005717277527, 0.06773105263710022]	[[0.19968277215957642, 0.18085964024066925, 0.24979472160339355, 0.21633218228816986], [0.41761088371276855, 0.1361289620399475, 0.45546162128448486, 0.1587085723876953], [0.3482620418071747, 0.2291642129421234, 0.3638599216938019, 0.24663391709327698], [0.3417108654975891, 0.2753339111804962, 0.35657644271850586, 0.29667165875434875], [0.34685903787612915, 0.19716110825538635, 0.36418718099594116, 0.21486735343933105]]
/rob535-fall2021-final-project-data//est/	[0, 0, 0, 10, 2]	[0.17405101656913757, 0.17389202117919922, 0.1497446894645691, 0.10603368282318115, 0.08357712626457214]	[[0.5070892572402954, 0.29640135169029236, 0.543387770652771, 0.30859240889549255], [0.5220118165016174, 0.2935989797115326, 0.5561439394950867, 0.3095714747905731], [0.437075674533844, 0.39193135499954224, 0.468997061252594, 0.40444713830947876], [0.5070892572402954, 0.29640135169029236, 0.543387770652771, 0.30859240889549255], [0.2929517328739166, 0.5616539716720581, 0.3245517909526825, 0.5829422473907471]]
/rob535-fall2021-final-project-data//est/	[0, 0, 0, 0, 0]	[0.06645238399505615, 0.06454381346702576, 0.059611111879348755, 0.05473211407661438, 0.04823005199432373]	[[0.43479934334754944, 0.658964216709137, 0.4825197160243988, 0.6779772639274597], [0.15894821286201477, 0.10103195905685425, 0.8311173915863037, 0.8371366262435913], [0.3889741599559784, 0.11994673311710358, 0.507000744342804, 0.15906082093715668], [0.35586175322532654, 0.30378222465515137, 0.3799314796924591, 0.31557613611221313], [0.3983285427093506, 0.6102590560913086, 0.4944419860839844, 0.6387161016464233]]
/rob535-fall2021-final-project-data//est/	[2, 7, 2, 0, 0]	[0.5530544519424438, 0.22386884689331055, 0.14918655157089233, 0.14638513326644897, 0.1147712767124176]	[[0.18115441501140594, 0.7052420377731323, 0.3472185730934143, 0.9083811044692993], [0.18115441501140594, 0.7052420377731323, 0.3472185730934143, 0.9083811044692993], [0.24377377331256866, 0.4968002140522003, 0.27084624767303467, 0.5307307243347168], [0.2201044261455536, 0.7785149812698364, 0.25642290711402893, 0.7997909784317017], [0.20233877003192902, 0.8170106410980225, 0.256319522857666, 0.8607808351516724]]
/rob535-fall2021-final-project-data//est/	[69, 2, 2, 14, 2]	[0.08114451169967651, 0.0784907341003418, 0.07469213008880615, 0.0740688145160675, 0.06715607643127441]	[[0.7539654970169067, 0.25203052163124084, 0.9872159957885742, 0.598479151725769], [0.3395485281944275, 0.1738407015800476, 0.36097145080566406, 0.20310398936271667], [0.3386591076850891, 0.23175515234470367, 0.35662782192230225, 0.25524622201919556], [0.4324568212032318, 0.14163121581077576, 0.46892717480659485, 0.23330476880073547], [0.3494992256164551, 0.28758716583251953, 0.35967540740966797, 0.3031335473060608]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 0]	[0.7353248596191406, 0.14714905619621277, 0.11471721529960632, 0.08976387977600098, 0.07102137804031372]	[[0.39660656452178955, 0.0016128569841384888, 0.5136112570762634, 0.14307649433612823], [0.3605244755744934, 0.0, 0.4405677914619446, 0.12858888506889343], [0.38683485984802246, 0.0, 0.5147126913070679, 0.08864253759384155], [0.35801196098327637, 0.0036486200988292694, 0.4345340132713318, 0.08475518226623535], [0.35801196098327637, 0.0036486200988292694, 0.4345340132713318, 0.08475518226623535]]
/rob535-fall2021-final-project-data//est/	[2, 2, 9, 2, 84]	[0.7713311314582825, 0.12989762425422668, 0.11750546097755432, 0.09417033195495605, 0.07984060049057007]	[[0.40422627329826355, 0.40940338373184204, 0.4583939015865326, 0.4788394570350647], [0.4014081060886383, 0.509601354598999, 0.41991350054740906, 0.5265210866928101], [0.35559630393981934, 0.40443262457847595, 0.37725889682769775, 0.414873868227005], [0.4043315649032593, 0.44517990946769714, 0.43064242601394653, 0.47013697028160095], [0.212087482213974, 0.09488008916378021, 0.2789354622364044, 0.1406964212656021]]
/rob535-fall2021-final-project-data//est/	[2, 7, 2, 0, 0]	[0.8760216236114502, 0.21195465326309204, 0.12876364588737488, 0.08522173762321472, 0.0782696008682251]	[[0.34667450189590454, 0.09557515382766724, 0.5090170502662659, 0.3131767809391022], [0.34194236993789673, 0.09116785228252411, 0.5091418623924255, 0.3258938789367676], [0.3493395745754242, 0.23124273121356964, 0.4667653739452362, 0.3376089632511139], [0.3589138984680176, 0.11686722189188004, 0.4130345582962036, 0.15224386751651764], [0.36501044034957886, 0.17263677716255188, 0.40331441164016724, 0.2181709110736847]]
/rob535-fall2021-final-project-data//est/	[12, 2, 10, 10, 6]	[0.11696416139602661, 0.07340863347053528, 0.06407177448272705, 0.06111723184585571, 0.047943115234375]	[[0.090083047747612, 0.771516740322113, 0.19405095279216766, 0.8344323039054871], [0.31060534715652466, 0.31464532017707825, 0.34584730863571167, 0.35055574774742126], [0.4932267665863037, 0.1740778684616089, 0.539939284324646, 0.19555321335792542], [0.46877527236938477, 0.12387115508317947, 0.5450204610824585, 0.14716197550296783], [0.163634791970253, 0.7557728290557861, 0.2955147624015808, 1.0]]
/rob535-fall2021-final-project-data//est/	[2, 15, 2, 2, 9]	[0.09321847558021545, 0.09136363863945007, 0.08298841118812561, 0.07822376489639282, 0.07274818420410156]	[[0.28851473331451416, 0.9515537619590759, 0.32849979400634766, 0.9929504990577698], [0.00016142427921295166, 0.23139408230781555, 0.1756240874528885, 0.7200024127960205], [0.3408878743648529, 0.5606595277786255, 0.3549827039241791, 0.5785318613052368], [0.32027050852775574, 0.9641545414924622, 0.3500311076641083, 0.9956871867179871], [0.34642717242240906, 0.8881136775016785, 0.3661828935146332, 0.9014609456062317]]
/rob535-fall2021-final-project-data//est/	[2, 7, 0, 2, 2]	[0.48535674810409546, 0.34446781873703003, 0.27268126606941223, 0.08898600935935974, 0.08667850494384766]	[[0.1935323178768158, 0.7346323132514954, 0.3366963565349579, 0.9221161007881165], [0.1935323178768158, 0.7346323132514954, 0.3366963565349579, 0.9221161007881165], [0.20356738567352295, 0.8284175395965576, 0.2448137104511261, 0.8506351709365845], [0.1888408362865448, 0.8487205505371094, 0.221660315990448, 0.8924472332000732], [0.266823947429657, 0.3989982008934021, 0.2805022597312927, 0.4181535840034485]]
/rob535-fall2021-final-project-data//est/	[10, 84, 2, 63, 2]	[0.09364935755729675, 0.0763566792011261, 0.07333654165267944, 0.06689277291297913, 0.06420010328292847]	[[0.4260178208351135, 0.2473960965871811, 0.45700377225875854, 0.266786128282547], [0.18961350619792938, 0.2984008193016052, 0.21896766126155853, 0.3105301260948181], [0.40194210410118103, 0.5709767937660217, 0.4187878668308258, 0.5850161910057068], [0.0, 0.5458565950393677, 0.4163416028022766, 0.9622513055801392], [0.34699150919914246, 0.32702386379241943, 0.36146852374076843, 0.3507798910140991]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 0, 6]	[0.5271908640861511, 0.13893529772758484, 0.09776988625526428, 0.0802149772644043, 0.07727581262588501]	[[0.3732260465621948, 0.5547099113464355, 0.42766594886779785, 0.6371463537216187], [0.3576498329639435, 0.5400347113609314, 0.4237932860851288, 0.6116415858268738], [0.39203977584838867, 0.6209973692893982, 0.42933255434036255, 0.7061832547187805], [0.3577018678188324, 0.4548294246196747, 0.40494200587272644, 0.47868284583091736], [0.3732260465621948, 0.5547099113464355, 0.42766594886779785, 0.6371463537216187]]
/rob535-fall2021-final-project-data//est/	[2, 7, 0, 0, 2]	[0.8934506177902222, 0.26006466150283813, 0.12585896253585815, 0.1161908507347107, 0.10089769959449768]	[[0.31776630878448486, 0.6298093795776367, 0.5914915204048157, 0.8863750696182251], [0.31776630878448486, 0.6298093795776367, 0.5914915204048157, 0.8863750696182251], [0.3594242036342621, 0.7495788931846619, 0.4026835858821869, 0.7845185399055481], [0.3446968197822571, 0.6561526656150818, 0.37374192476272583, 0.6680248379707336], [0.37852001190185547, 0.6221018433570862, 0.40435296297073364, 0.638132631778717]]
/rob535-fall2021-final-project-data//est/	[2, 2, 9, 0, 2]	[0.13723158836364746, 0.13548767566680908, 0.1294427216053009, 0.10883784294128418, 0.09671372175216675]	[[0.2216397523880005, 0.556911051273346, 0.25217780470848083, 0.5800126194953918], [0.20286941528320312, 0.5879535675048828, 0.24875855445861816, 0.6473678350448608], [0.07816936075687408, 0.5285037159919739, 0.09840315580368042, 0.5368914008140564], [0.23804374039173126, 0.2365269958972931, 0.2633374035358429, 0.2567196786403656], [0.1965036690235138, 0.4508475661277771, 0.21319037675857544, 0.4683123230934143]]
/rob535-fall2021-final-project-data//est/	[6, 0, 0, 0, 0]	[0.5644940137863159, 0.10223287343978882, 0.07304158806800842, 0.059093177318573, 0.05833929777145386]	[[0.020457208156585693, 0.6515306234359741, 0.770868718624115, 0.9989997148513794], [0.0507379025220871, 0.35505762696266174, 0.07923544943332672, 0.3702242076396942], [0.03752291947603226, 0.24301765859127045, 0.08916736394166946, 0.2633030414581299], [0.049513332545757294, 0.2948113977909088, 0.08217962831258774, 0.3093551695346832], [0.007513795047998428, 0.291313111782074, 0.07443171739578247, 0.3116903305053711]]
/rob535-fall2021-final-project-data//est/	[6, 0, 0, 84, 0]	[0.23227635025978088, 0.11007437109947205, 0.09148189425468445, 0.07795405387878418, 0.07565727829933167]	[[0.022695332765579224, 0.6428980827331543, 0.8164952993392944, 0.9995721578598022], [0.010737091302871704, 0.23214830458164215, 0.04368800297379494, 0.25152552127838135], [0.012396924197673798, 0.29568344354629517, 0.038519930094480515, 0.31423741579055786], [0.03471887856721878, 0.5172263383865356, 0.14307120442390442, 0.569798469543457], [0.0038819462060928345, 0.11315485090017319, 0.061088159680366516, 0.14620786905288696]]
/rob535-fall2021-final-project-data//est/	[2, 7, 0, 0, 2]	[0.7263699769973755, 0.31365329027175903, 0.16072362661361694, 0.12751108407974243, 0.1115293800830841]	[[0.1773374080657959, 0.7375555634498596, 0.35383403301239014, 0.9672653079032898], [0.17940348386764526, 0.7335452437400818, 0.35646581649780273, 0.9653399586677551], [0.21687650680541992, 0.003534063696861267, 0.36281299591064453, 0.03776931390166283], [0.2078494131565094, 0.818812906742096, 0.24566590785980225, 0.8433112502098083], [0.2790980637073517, 0.5147762894630432, 0.31474098563194275, 0.5409767031669617]]
/rob535-fall2021-final-project-data//est/	[2, 0, 7, 2, 2]	[0.9211181402206421, 0.16595295071601868, 0.09457919001579285, 0.07783827185630798, 0.07017326354980469]	[[0.41215649247169495, 0.00014223158359527588, 0.625321626663208, 0.25698333978652954], [0.08832579851150513, 0.7790753841400146, 0.16047917306423187, 0.7996619939804077], [0.39176979660987854, 0.0, 0.6181279420852661, 0.2510164678096771], [0.3497221767902374, 0.1297781616449356, 0.36482223868370056, 0.152522012591362], [0.3546309769153595, 0.39365893602371216, 0.365363210439682, 0.4069429039955139]]
/rob535-fall2021-final-project-data//est/	[0, 0, 2, 2, 0]	[0.24228554964065552, 0.14631333947181702, 0.12469726800918579, 0.11702674627304077, 0.09800279140472412]	[[0.1330295205116272, 0.7459156513214111, 0.22999078035354614, 0.7815195322036743], [0.11871775984764099, 0.6976518630981445, 0.23327842354774475, 0.7276829481124878], [0.4080224335193634, 0.397409588098526, 0.4320071041584015, 0.4273426830768585], [0.4225200116634369, 0.38093453645706177, 0.4554246962070465, 0.42452889680862427], [0.39952853322029114, 0.2937934696674347, 0.4263535439968109, 0.3069168031215668]]
/rob535-fall2021-final-project-data//est/	[2, 7, 27, 84, 84]	[0.719039261341095, 0.3584650456905365, 0.09860116243362427, 0.0831543505191803, 0.0818348228931427]	[[0.23431983590126038, 0.8115198612213135, 0.47801217436790466, 0.9983701705932617], [0.23431983590126038, 0.8115198612213135, 0.47801217436790466, 0.9983701705932617], [0.10931531339883804, 0.050371162593364716, 0.3019590675830841, 0.29714515805244446], [0.14264526963233948, 0.6088841557502747, 0.1722419559955597, 0.6207779049873352], [0.1379985362291336, 0.4816000759601593, 0.21150921285152435, 0.50948166847229]]
/rob535-fall2021-final-project-data//est/	[2, 0, 7, 2, 2]	[0.6465322971343994, 0.11441907286643982, 0.08661246299743652, 0.0761481523513794, 0.0658072829246521]	[[0.22631537914276123, 0.7620543241500854, 0.45124661922454834, 1.0], [0.2502913475036621, 0.9116365313529968, 0.2955315113067627, 0.9458386301994324], [0.22631537914276123, 0.7620543241500854, 0.45124661922454834, 1.0], [0.3439982235431671, 0.49892309308052063, 0.3794644773006439, 0.5375745892524719], [0.3366132378578186, 0.3478536903858185, 0.3546189069747925, 0.3703949749469757]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 9, 0]	[0.9151471853256226, 0.28626614809036255, 0.12122970819473267, 0.11042404174804688, 0.08495870232582092]	[[0.4199775457382202, 0.3196796774864197, 0.4616972804069519, 0.3716614246368408], [0.4050888419151306, 0.33669182658195496, 0.42895418405532837, 0.36431047320365906], [0.4353218674659729, 0.2862577438354492, 0.465231716632843, 0.32432931661605835], [0.38793453574180603, 0.13913676142692566, 0.41564247012138367, 0.15629884600639343], [0.4050888419151306, 0.33669182658195496, 0.42895418405532837, 0.36431047320365906]]
/rob535-fall2021-final-project-data//est/	[0, 12, 0, 0, 2]	[0.5319864749908447, 0.21558135747909546, 0.17151141166687012, 0.12422299385070801, 0.11734631657600403]	[[0.5531491637229919, 0.3420136272907257, 0.591980516910553, 0.3536752164363861], [0.16396427154541016, 0.9200518727302551, 0.2742365002632141, 0.9964622855186462], [0.47856926918029785, 0.41892150044441223, 0.5123016238212585, 0.4295807182788849], [0.5664094090461731, 0.45343348383903503, 0.5854012370109558, 0.46523669362068176], [0.3815322518348694, 0.6014582514762878, 0.3998578190803528, 0.6119218468666077]]
/rob535-fall2021-final-project-data//est/	[6, 0, 0, 0, 0]	[0.10657232999801636, 0.05768701434135437, 0.05228787660598755, 0.05025869607925415, 0.04480108618736267]	[[0.03522825241088867, 0.6305638551712036, 0.65362948179245, 0.9905263185501099], [0.4401911199092865, 0.5485817790031433, 0.46599075198173523, 0.5601288676261902], [0.40038442611694336, 0.38582897186279297, 0.5270053148269653, 0.42486703395843506], [0.25476545095443726, 0.38936471939086914, 0.5459774732589722, 0.47007453441619873], [0.4470053017139435, 0.5117141008377075, 0.4773058593273163, 0.5263009071350098]]
/rob535-fall2021-final-project-data//est/	[34, 34, 63, 0, 0]	[0.08695325255393982, 0.07234787940979004, 0.062408119440078735, 0.05910995602607727, 0.05111613869667053]	[[0.17093302309513092, 0.10204002261161804, 0.31745249032974243, 0.5038747787475586], [0.1144036203622818, 0.2734566628932953, 0.44317013025283813, 0.40471169352531433], [0.3798264265060425, 0.9184015393257141, 0.5026347041130066, 1.0], [0.34331101179122925, 0.4962305724620819, 0.4310573935508728, 0.5228300094604492], [0.36134907603263855, 0.5521301627159119, 0.4142341911792755, 0.5710052847862244]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 0]	[0.9468526840209961, 0.08122175931930542, 0.07434853911399841, 0.06829261779785156, 0.05772089958190918]	[[0.27478334307670593, 0.4401264786720276, 0.46166369318962097, 0.7132671475410461], [0.24397391080856323, 0.5020279884338379, 0.26889169216156006, 0.539752721786499], [0.2390139400959015, 0.39161157608032227, 0.2618236839771271, 0.42590081691741943], [0.24754691123962402, 0.44787847995758057, 0.2703452706336975, 0.48263102769851685], [0.30378374457359314, 0.5375372171401978, 0.3551919162273407, 0.5824940204620361]]
/rob535-fall2021-final-project-data//est/	[2, 27, 2, 27, 27]	[0.4652416706085205, 0.08060568571090698, 0.0709291398525238, 0.06547647714614868, 0.0637165904045105]	[[0.16645464301109314, 0.9415151476860046, 0.3216914236545563, 1.0], [0.04439026117324829, 0.06515376269817352, 0.3119468688964844, 0.18849791586399078], [0.13103830814361572, 0.9494228363037109, 0.2963125705718994, 0.9991379976272583], [0.04063639044761658, 0.035386234521865845, 0.312285840511322, 0.1392371952533722], [0.06970104575157166, 0.10629500448703766, 0.28246816992759705, 0.2636929750442505]]
/rob535-fall2021-final-project-data//est/	[0, 0, 9, 9, 6]	[0.22083783149719238, 0.11059165000915527, 0.0884411633014679, 0.06341451406478882, 0.06177440285682678]	[[0.39569365978240967, 0.4574953317642212, 0.42737269401550293, 0.47097957134246826], [0.38402438163757324, 0.41452521085739136, 0.42019957304000854, 0.42630189657211304], [0.3580363392829895, 0.40718501806259155, 0.376895010471344, 0.41472870111465454], [0.39569365978240967, 0.4574953317642212, 0.42737269401550293, 0.47097957134246826], [0.3591831624507904, 0.3181297779083252, 0.44194748997688293, 0.7192788124084473]]
/rob535-fall2021-final-project-data//est/	[2, 0, 0, 2, 0]	[0.24146828055381775, 0.18816399574279785, 0.16232246160507202, 0.16003236174583435, 0.1455916464328766]	[[0.19241102039813995, 0.5390846729278564, 0.21954523026943207, 0.5703052282333374], [0.006693877279758453, 0.21845237910747528, 0.1795811653137207, 0.2663919925689697], [0.01359056681394577, 0.2530953586101532, 0.1708211600780487, 0.32108309864997864], [0.19612063467502594, 0.5003642439842224, 0.21740145981311798, 0.5293137431144714], [0.022069528698921204, 0.15653666853904724, 0.1725602000951767, 0.20684495568275452]]
/rob535-fall2021-final-project-data//est/	[0, 0, 6, 27, 0]	[0.07835841178894043, 0.06857383251190186, 0.06165853142738342, 0.0579507052898407, 0.0547432005405426]	[[0.4366801381111145, 0.509942889213562, 0.4818493723869324, 0.5262813568115234], [0.4127882122993469, 0.44887664914131165, 0.49943262338638306, 0.4778790771961212], [0.026360005140304565, 0.6235249042510986, 0.6060813665390015, 0.9696698188781738], [0.005933903157711029, 0.6932617425918579, 0.1496085822582245, 0.9881000518798828], [0.43410468101501465, 0.5506163835525513, 0.4664744734764099, 0.5649782419204712]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 0, 0]	[0.4099821448326111, 0.15049675107002258, 0.1122937798500061, 0.10293805599212646, 0.08860799670219421]	[[0.12167403846979141, 0.8856317400932312, 0.24069130420684814, 0.9988659024238586], [0.1121382787823677, 0.9557721614837646, 0.15300944447517395, 0.9918736219406128], [0.21570856869220734, 0.501391589641571, 0.2571810483932495, 0.5392816662788391], [0.020964980125427246, 0.1265570968389511, 0.13555219769477844, 0.15578772127628326], [0.04405311495065689, 0.15845076739788055, 0.2755841612815857, 0.316758930683136]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 9, 2]	[0.23492369055747986, 0.11064988374710083, 0.10864606499671936, 0.1078839898109436, 0.0948786735534668]	[[0.2337004840373993, 0.3335438668727875, 0.26842328906059265, 0.3767426311969757], [0.17857013642787933, 0.4883617162704468, 0.19661109149456024, 0.5127352476119995], [0.23686029016971588, 0.2774793803691864, 0.26183751225471497, 0.29651907086372375], [0.08582907915115356, 0.25802183151245117, 0.10093282163143158, 0.2650456428527832], [0.1955186128616333, 0.17877578735351562, 0.20957502722740173, 0.19381272792816162]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 15, 15]	[0.36902713775634766, 0.1261977255344391, 0.11597341299057007, 0.057611703872680664, 0.051054030656814575]	[[0.40691491961479187, 0.4373655915260315, 0.4299594461917877, 0.46635061502456665], [0.41505247354507446, 0.40541934967041016, 0.43406230211257935, 0.4230766296386719], [0.41215401887893677, 0.4209091365337372, 0.4408370852470398, 0.46319475769996643], [0.020221145823597908, 0.4088168740272522, 0.03110344521701336, 0.42526739835739136], [0.07588779181241989, 0.30289387702941895, 0.08497937768697739, 0.31096190214157104]]
/rob535-fall2021-final-project-data//est/	[0, 9, 2, 2, 6]	[0.15727531909942627, 0.11156466603279114, 0.10683229565620422, 0.08978760242462158, 0.06442448496818542]	[[0.37817519903182983, 0.24585476517677307, 0.4080588221549988, 0.264161616563797], [0.21517452597618103, 0.5768839120864868, 0.2373385727405548, 0.5842372179031372], [0.07389919459819794, 0.9055500030517578, 0.10715141892433167, 0.9603487253189087], [0.34894293546676636, 0.5888249278068542, 0.3772422671318054, 0.6265489459037781], [0.1296645700931549, 0.004537343978881836, 0.960152268409729, 0.5601342916488647]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.49486154317855835, 0.12334981560707092, 0.11512082815170288, 0.09393027424812317, 0.0907888114452362]	[[0.42803558707237244, 0.5457189083099365, 0.4723341763019562, 0.5929263830184937], [0.4339425563812256, 0.5083280801773071, 0.454329252243042, 0.5228291749954224], [0.44985511898994446, 0.622760534286499, 0.46875354647636414, 0.639324426651001], [0.41499775648117065, 0.4517594873905182, 0.4452415704727173, 0.47295233607292175], [0.43578144907951355, 0.6192402839660645, 0.4751642048358917, 0.7316907644271851]]
/rob535-fall2021-final-project-data//est/	[2, 23, 2, 63, 23]	[0.09919115900993347, 0.07508662343025208, 0.0683782696723938, 0.06713131070137024, 0.061543941497802734]	[[0.5583877563476562, 0.011647259816527367, 0.5838433504104614, 0.0462568998336792], [0.16930103302001953, 0.2558392286300659, 0.3266963064670563, 0.31505274772644043], [0.31977617740631104, 0.2607642114162445, 0.35243040323257446, 0.30527153611183167], [0.0, 0.005846984684467316, 0.5207066535949707, 0.24095547199249268], [0.10229537636041641, 0.2425159513950348, 0.3444315195083618, 0.32628026604652405]]
/rob535-fall2021-final-project-data//est/	[15, 0, 14, 10, 2]	[0.09757634997367859, 0.07782229781150818, 0.06394904851913452, 0.05390545725822449, 0.05312362313270569]	[[0.17776256799697876, 0.049224287271499634, 0.7528465390205383, 0.8451831340789795], [0.14043554663658142, 0.8287593126296997, 0.16374599933624268, 0.8404949903488159], [0.19810493290424347, 0.29016581177711487, 0.25498583912849426, 0.38886693120002747], [0.49287185072898865, 0.056393273174762726, 0.5275924205780029, 0.08271513134241104], [0.2435256987810135, 0.23384010791778564, 0.27571001648902893, 0.26785439252853394]]
/rob535-fall2021-final-project-data//est/	[2, 6, 2, 2, 2]	[0.887001633644104, 0.17678755521774292, 0.14974060654640198, 0.09307491779327393, 0.09030690789222717]	[[0.42028260231018066, 0.24313563108444214, 0.5013054609298706, 0.33760732412338257], [0.42028260231018066, 0.24313563108444214, 0.5013054609298706, 0.33760732412338257], [0.44643694162368774, 0.17598527669906616, 0.4688822031021118, 0.2205108106136322], [0.43917861580848694, 0.23293477296829224, 0.46982499957084656, 0.2686266303062439], [0.48951467871665955, 0.008558271452784538, 0.5219090580940247, 0.060617245733737946]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 0]	[0.32096782326698303, 0.32022204995155334, 0.2128572165966034, 0.08699706196784973, 0.0659971833229065]	[[0.4076506495475769, 0.3650425970554352, 0.4517561197280884, 0.399626225233078], [0.401919960975647, 0.3747839629650116, 0.4302031993865967, 0.4011453688144684], [0.39888080954551697, 0.3558454215526581, 0.4219377338886261, 0.3753115236759186], [0.41569817066192627, 0.35022619366645813, 0.45406949520111084, 0.38200584053993225], [0.4076506495475769, 0.3650425970554352, 0.4517561197280884, 0.399626225233078]]
/rob535-fall2021-final-project-data//est/	[2, 2, 63, 63, 6]	[0.3239305019378662, 0.27905645966529846, 0.11465153098106384, 0.09889212250709534, 0.08172127604484558]	[[0.40098774433135986, 0.35046398639678955, 0.4289902448654175, 0.371792733669281], [0.4017179012298584, 0.37932586669921875, 0.4255504608154297, 0.4023236036300659], [0.40998271107673645, 0.9459872841835022, 0.6803169250488281, 0.9995223879814148], [0.3810224235057831, 0.7207497358322144, 0.5049207806587219, 0.8192172050476074], [0.3759092092514038, 0.3060016632080078, 0.45476311445236206, 0.6250787377357483]]
/rob535-fall2021-final-project-data//est/	[2, 84, 84, 84, 84]	[0.8162095546722412, 0.10247910022735596, 0.09345623850822449, 0.08266758918762207, 0.07790586352348328]	[[0.4302048683166504, 0.09955983608961105, 0.6090896129608154, 0.29204294085502625], [0.10935927927494049, 0.39056265354156494, 0.18390293419361115, 0.4114227294921875], [0.17046573758125305, 0.40019312500953674, 0.20759475231170654, 0.41524437069892883], [0.11652197688817978, 0.4472358226776123, 0.16452446579933167, 0.47710520029067993], [0.19041897356510162, 0.18615564703941345, 0.21761222183704376, 0.20084142684936523]]
/rob535-fall2021-final-project-data//est/	[2, 2, 63, 2, 9]	[0.4117065668106079, 0.36330071091651917, 0.2253515124320984, 0.1515142023563385, 0.09171470999717712]	[[0.3955819308757782, 0.34841644763946533, 0.4187433421611786, 0.36840659379959106], [0.40162932872772217, 0.37709975242614746, 0.4292041063308716, 0.4072874188423157], [0.3772202134132385, 0.7986940741539001, 0.5529977083206177, 0.9820223450660706], [0.4079538583755493, 0.3664727807044983, 0.44817298650741577, 0.4009917974472046], [0.3654501736164093, 0.40892720222473145, 0.37475743889808655, 0.41378074884414673]]
/rob535-fall2021-final-project-data//est/	[2, 0, 63, 14, 9]	[0.11340504884719849, 0.08305025100708008, 0.07827877998352051, 0.0726383626461029, 0.06031602621078491]	[[0.3997405767440796, 0.3612646758556366, 0.4192485213279724, 0.3699474036693573], [0.3997405767440796, 0.3612646758556366, 0.4192485213279724, 0.3699474036693573], [0.4207875430583954, 0.646981954574585, 0.4854332506656647, 0.7809869050979614], [0.4294572174549103, 0.5483608245849609, 0.4589059054851532, 0.5841445922851562], [0.2934795320034027, 0.4602765440940857, 0.3070879280567169, 0.46656566858291626]]
/rob535-fall2021-final-project-data//est/	[2, 63, 0, 2, 0]	[0.522072970867157, 0.20369330048561096, 0.17818278074264526, 0.11558371782302856, 0.08364182710647583]	[[0.4004051983356476, 0.35155588388442993, 0.4307354986667633, 0.3718760013580322], [0.38645097613334656, 0.662743091583252, 0.4748552739620209, 0.7760978937149048], [0.4004051983356476, 0.35155588388442993, 0.4307354986667633, 0.3718760013580322], [0.39921894669532776, 0.3860146701335907, 0.4169904887676239, 0.403605192899704], [0.4082086682319641, 0.34613505005836487, 0.4561758041381836, 0.3694058954715729]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 2, 14]	[0.5238131880760193, 0.1115606427192688, 0.09723672270774841, 0.0939343273639679, 0.08198133111000061]	[[0.3982831537723541, 0.34762632846832275, 0.42768487334251404, 0.3691290616989136], [0.3982831537723541, 0.34762632846832275, 0.42768487334251404, 0.3691290616989136], [0.3903449773788452, 0.38525453209877014, 0.40937691926956177, 0.40652307868003845], [0.4115048050880432, 0.3448624014854431, 0.4597804546356201, 0.3688625693321228], [0.3570418655872345, 0.6593712568283081, 0.42907270789146423, 0.7748489379882812]]
